opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP001704,11758,ACC000254,Opportunity 1704,Closed Won,1336.42,1.0,2025-07-23,2025-07-16,Social Media,Renewal,1
OPP001705,,ACC000536,Opportunity 1705,Qualification,680.65,0.16,,2024-02-11,Social Media,Upgrade,1
OPP001706,,ACC000231,Opportunity 1706,Closed Lost,1198.85,0.53,,2024-12-20,Referral,Upgrade,6
OPP001707,4613,ACC000851,Opportunity 1707,Closed Won,326.86,1.0,2025-10-18,2025-08-26,Email,New Customer,11
OPP001708,13289,ACC000753,Opportunity 1708,Closed Won,724.91,1.0,2025-09-22,2025-09-14,Social Media,New Customer,1
OPP001709,12055,ACC000282,Opportunity 1709,Closed Won,886.86,1.0,2024-08-13,2024-07-31,Email,Renewal,12
OPP001710,,ACC000616,Opportunity 1710,Qualification,501.88,0.6,,2024-11-02,Social Media,New Customer,12
OPP001711,4559,ACC000614,Opportunity 1711,Closed Won,375.71,1.0,2025-01-25,2024-11-04,Email,New Customer,4
OPP001712,,ACC000659,Opportunity 1712,Prospecting,527.17,0.4,,2025-07-09,Social Media,Upgrade,9
OPP001713,,ACC000859,Opportunity 1713,Qualification,546.08,0.33,,2024-12-06,Social Media,New Customer,14
OPP001714,,ACC000747,Opportunity 1714,Prospecting,1399.75,0.24,,2025-05-16,Social Media,Renewal,14
OPP001715,11465,ACC000412,Opportunity 1715,Closed Won,1792.65,1.0,2024-10-13,2024-08-29,Email,Renewal,6
OPP001716,,ACC000388,Opportunity 1716,Closed Lost,733.05,0.71,,2025-01-10,Paid Search,Upgrade,3
OPP001717,1988,ACC000562,Opportunity 1717,Closed Won,1474.21,1.0,2025-11-11,2025-10-11,Referral,New Customer,8
OPP001718,,ACC000691,Opportunity 1718,Closed Lost,1492.64,0.3,,2025-10-10,Paid Search,New Customer,10
OPP001719,,ACC000836,Opportunity 1719,Closed Lost,1220.16,0.78,,2025-09-09,Paid Search,Upgrade,13
OPP001720,7285,ACC000679,Opportunity 1720,Closed Won,1118.88,1.0,2025-05-20,2025-04-23,Referral,New Customer,15
OPP001721,,ACC000618,Opportunity 1721,Closed Lost,863.98,0.43,,2024-08-08,Referral,Upgrade,10
OPP001722,6586,ACC000718,Opportunity 1722,Closed Won,759.32,1.0,2025-01-09,2024-10-27,Referral,Upgrade,4
OPP001723,,ACC000488,Opportunity 1723,Closed Lost,204.76,0.79,,2024-02-02,Email,Upgrade,14
OPP001724,,ACC000980,Opportunity 1724,Qualification,1301.66,0.36,,2024-09-05,Email,New Customer,2
OPP001725,312,ACC000639,Opportunity 1725,Closed Won,701.76,1.0,2025-05-02,2025-04-14,Email,Renewal,4
OPP001726,,ACC000005,Opportunity 1726,Closed Lost,236.93,0.49,,2024-09-06,Referral,Upgrade,13
OPP001727,,ACC000575,Opportunity 1727,Qualification,1476.82,0.21,,2025-04-13,Referral,Renewal,6
OPP001728,3145,ACC000188,Opportunity 1728,Closed Won,216.49,1.0,2025-08-10,2025-05-29,Email,Renewal,9
OPP001729,,ACC000021,Opportunity 1729,Closed Lost,102.26,0.43,,2024-03-24,Social Media,Renewal,9
OPP001730,11395,ACC000154,Opportunity 1730,Closed Won,651.09,1.0,2024-06-21,2024-05-31,Social Media,New Customer,15
OPP001731,5932,ACC000225,Opportunity 1731,Closed Won,1680.25,1.0,2025-02-14,2024-12-07,Referral,Upgrade,13
OPP001732,12427,ACC000782,Opportunity 1732,Closed Won,1988.38,1.0,2025-07-26,2025-06-25,Social Media,Upgrade,12
OPP001733,8940,ACC000452,Opportunity 1733,Closed Won,1095.06,1.0,2025-09-08,2025-07-20,Paid Search,Renewal,5
OPP001734,,ACC000133,Opportunity 1734,Negotiation,779.41,0.79,,2024-08-10,Email,Upgrade,3
OPP001735,6630,ACC000605,Opportunity 1735,Closed Won,1369.74,1.0,2024-09-27,2024-07-11,Social Media,Renewal,8
OPP001736,,ACC000603,Opportunity 1736,Closed Lost,414.11,0.68,,2025-01-24,Paid Search,Upgrade,8
OPP001737,,ACC000606,Opportunity 1737,Closed Lost,313.89,0.44,,2025-12-08,Email,Renewal,9
OPP001738,,ACC000733,Opportunity 1738,Closed Lost,1230.96,0.75,,2024-05-01,Referral,Renewal,13
OPP001739,,ACC000761,Opportunity 1739,Qualification,1460.12,0.55,,2025-03-24,Referral,Upgrade,15
OPP001740,8919,ACC000642,Opportunity 1740,Closed Won,202.64,1.0,2025-06-24,2025-05-01,Paid Search,Renewal,1
OPP001741,6856,ACC000769,Opportunity 1741,Closed Won,1499.87,1.0,2024-03-12,2024-01-28,Social Media,Renewal,6
OPP001742,,ACC000976,Opportunity 1742,Negotiation,210.54,0.24,,2024-08-18,Social Media,Upgrade,8
OPP001743,8317,ACC000707,Opportunity 1743,Closed Won,597.47,1.0,2025-08-26,2025-06-22,Referral,New Customer,4
OPP001744,6843,ACC000829,Opportunity 1744,Closed Won,1798.2,1.0,2024-07-24,2024-07-17,Paid Search,Renewal,15
OPP001745,11527,ACC000058,Opportunity 1745,Closed Won,949.49,1.0,2024-08-20,2024-06-18,Paid Search,Renewal,4
OPP001746,3165,ACC000049,Opportunity 1746,Closed Won,1119.96,1.0,2025-09-08,2025-08-08,Referral,New Customer,15
OPP001747,,ACC000107,Opportunity 1747,Negotiation,1138.65,0.45,,2024-09-06,Email,Upgrade,11
OPP001748,3349,ACC000723,Opportunity 1748,Closed Won,1800.32,1.0,2025-12-25,2025-10-26,Social Media,New Customer,7
OPP001749,,ACC000268,Opportunity 1749,Prospecting,349.92,0.39,,2025-09-21,Paid Search,Upgrade,9
OPP001750,,ACC000287,Opportunity 1750,Prospecting,575.61,0.49,,2025-07-25,Paid Search,Upgrade,1
OPP001751,,ACC000119,Opportunity 1751,Negotiation,779.3,0.41,,2025-03-18,Email,Upgrade,6
OPP001752,7273,ACC000186,Opportunity 1752,Closed Won,1536.49,1.0,2024-06-29,2024-06-08,Social Media,Renewal,8
OPP001753,,ACC000393,Opportunity 1753,Prospecting,355.05,0.77,,2025-07-24,Referral,Renewal,11
OPP001754,2074,ACC000311,Opportunity 1754,Closed Won,1600.45,1.0,2025-03-10,2025-02-23,Referral,Renewal,5
OPP001755,,ACC000972,Opportunity 1755,Closed Lost,917.91,0.32,,2025-09-28,Paid Search,Upgrade,8
OPP001756,,ACC000190,Opportunity 1756,Negotiation,642.85,0.34,,2025-10-17,Referral,Renewal,7
OPP001757,11627,ACC000953,Opportunity 1757,Closed Won,1536.36,1.0,2024-02-27,2024-01-22,Paid Search,New Customer,9
OPP001758,5561,ACC000587,Opportunity 1758,Closed Won,1804.0,1.0,2025-12-10,2025-10-30,Social Media,Upgrade,15
OPP001759,,ACC000534,Opportunity 1759,Closed Lost,833.97,0.74,,2025-09-22,Paid Search,New Customer,14
OPP001760,4913,ACC000805,Opportunity 1760,Closed Won,586.73,1.0,2024-10-14,2024-08-27,Referral,New Customer,13
OPP001761,,ACC000850,Opportunity 1761,Closed Lost,440.2,0.71,,2025-11-14,Paid Search,Renewal,11
OPP001762,132,ACC000934,Opportunity 1762,Closed Won,1788.66,1.0,2025-12-02,2025-09-20,Social Media,Upgrade,12
OPP001763,,ACC000301,Opportunity 1763,Closed Lost,928.19,0.14,,2025-08-29,Social Media,Renewal,10
OPP001764,,ACC000521,Opportunity 1764,Negotiation,572.43,0.69,,2025-11-06,Social Media,New Customer,9
OPP001765,,ACC000538,Opportunity 1765,Closed Lost,1212.02,0.27,,2025-11-19,Social Media,Upgrade,6
OPP001766,,ACC000640,Opportunity 1766,Negotiation,388.23,0.43,,2024-07-29,Social Media,New Customer,2
OPP001767,14068,ACC000945,Opportunity 1767,Closed Won,1400.76,1.0,2024-10-03,2024-08-13,Email,Upgrade,8
OPP001768,5843,ACC000104,Opportunity 1768,Closed Won,1079.69,1.0,2025-03-12,2025-01-29,Referral,Upgrade,8
OPP001769,2899,ACC000472,Opportunity 1769,Closed Won,370.07,1.0,2025-10-23,2025-10-13,Email,New Customer,2
OPP001770,9070,ACC000217,Opportunity 1770,Closed Won,1961.81,1.0,2024-06-22,2024-06-09,Referral,Renewal,15
OPP001771,,ACC000423,Opportunity 1771,Closed Lost,1276.85,0.24,,2025-03-25,Social Media,Renewal,10
OPP001772,9313,ACC000015,Opportunity 1772,Closed Won,1080.83,1.0,2025-05-29,2025-03-18,Email,Upgrade,3
OPP001773,,ACC000783,Opportunity 1773,Closed Lost,1250.38,0.59,,2025-01-15,Referral,New Customer,13
OPP001774,9105,ACC000784,Opportunity 1774,Closed Won,287.06,1.0,2024-07-01,2024-04-30,Social Media,Upgrade,15
OPP001775,10971,ACC000145,Opportunity 1775,Closed Won,1512.34,1.0,2024-08-15,2024-05-23,Paid Search,Renewal,7
OPP001776,,ACC000576,Opportunity 1776,Negotiation,1308.7,0.41,,2024-09-02,Referral,New Customer,10
OPP001777,6910,ACC000757,Opportunity 1777,Closed Won,1382.64,1.0,2025-07-15,2025-07-02,Email,Upgrade,12
OPP001778,5624,ACC000100,Opportunity 1778,Closed Won,1521.81,1.0,2024-03-07,2024-02-26,Social Media,Renewal,6
OPP001779,,ACC000890,Opportunity 1779,Prospecting,794.02,0.72,,2024-11-18,Social Media,Upgrade,4
OPP001780,8445,ACC000030,Opportunity 1780,Closed Won,1699.19,1.0,2026-02-24,2025-12-10,Paid Search,New Customer,13
OPP001781,6678,ACC000151,Opportunity 1781,Closed Won,945.79,1.0,2024-03-27,2024-01-22,Referral,Upgrade,10
OPP001782,,ACC000170,Opportunity 1782,Prospecting,410.03,0.77,,2024-09-07,Paid Search,New Customer,11
OPP001783,,ACC000896,Opportunity 1783,Negotiation,246.82,0.46,,2024-03-18,Email,New Customer,7
OPP001784,,ACC000150,Opportunity 1784,Negotiation,1277.43,0.13,,2024-09-02,Paid Search,Upgrade,15
OPP001785,1319,ACC000922,Opportunity 1785,Closed Won,1864.52,1.0,2024-05-11,2024-03-22,Social Media,Upgrade,13
OPP001786,13419,ACC000634,Opportunity 1786,Closed Won,1402.4,1.0,2024-11-27,2024-11-01,Email,New Customer,14
OPP001787,7988,ACC000224,Opportunity 1787,Closed Won,1923.48,1.0,2025-06-04,2025-05-08,Referral,Renewal,4
OPP001788,,ACC000634,Opportunity 1788,Negotiation,133.57,0.22,,2024-06-10,Social Media,Renewal,1
OPP001789,4296,ACC000320,Opportunity 1789,Closed Won,1107.3,1.0,2024-05-15,2024-02-15,Paid Search,Upgrade,2
OPP001790,,ACC000013,Opportunity 1790,Closed Lost,1168.58,0.15,,2025-09-15,Social Media,Renewal,4
OPP001791,3370,ACC000119,Opportunity 1791,Closed Won,1514.19,1.0,2024-07-22,2024-04-26,Email,Renewal,3
OPP001792,12901,ACC000535,Opportunity 1792,Closed Won,1243.17,1.0,2024-08-06,2024-07-06,Paid Search,Renewal,15
OPP001793,,ACC000178,Opportunity 1793,Closed Lost,352.37,0.2,,2024-02-02,Paid Search,Renewal,1
OPP001794,,ACC000041,Opportunity 1794,Negotiation,358.69,0.54,,2025-06-30,Referral,Renewal,9
OPP001795,,ACC000794,Opportunity 1795,Closed Lost,296.91,0.17,,2025-11-14,Social Media,Upgrade,13
OPP001796,,ACC000370,Opportunity 1796,Closed Lost,481.39,0.69,,2025-06-17,Social Media,Renewal,8
OPP001797,,ACC000446,Opportunity 1797,Closed Lost,299.77,0.52,,2025-10-01,Email,Upgrade,11
OPP001798,,ACC000610,Opportunity 1798,Closed Lost,251.92,0.27,,2024-02-04,Social Media,New Customer,8
OPP001799,13717,ACC000217,Opportunity 1799,Closed Won,910.21,1.0,2025-09-30,2025-08-04,Email,New Customer,2
OPP001800,,ACC000239,Opportunity 1800,Prospecting,1032.63,0.41,,2024-06-16,Paid Search,New Customer,2
OPP001801,,ACC000122,Opportunity 1801,Negotiation,968.45,0.34,,2025-02-21,Email,Upgrade,5
OPP001802,,ACC000762,Opportunity 1802,Negotiation,1103.63,0.41,,2025-04-20,Referral,Renewal,4
OPP001803,5052,ACC000294,Opportunity 1803,Closed Won,1387.04,1.0,2025-03-04,2025-01-07,Referral,New Customer,14
OPP001804,,ACC000682,Opportunity 1804,Closed Lost,1095.63,0.55,,2025-09-11,Email,Renewal,3
OPP001805,4827,ACC000536,Opportunity 1805,Closed Won,1375.81,1.0,2024-03-01,2024-02-01,Email,Upgrade,13
OPP001806,316,ACC000554,Opportunity 1806,Closed Won,397.18,1.0,2025-10-14,2025-07-30,Referral,New Customer,1
OPP001807,1393,ACC000583,Opportunity 1807,Closed Won,866.73,1.0,2025-09-22,2025-06-29,Email,Upgrade,6
OPP001808,,ACC000409,Opportunity 1808,Negotiation,1350.68,0.26,,2025-03-21,Paid Search,New Customer,5
OPP001809,11622,ACC000979,Opportunity 1809,Closed Won,369.56,1.0,2025-09-10,2025-06-25,Referral,New Customer,7
OPP001810,,ACC000443,Opportunity 1810,Closed Lost,146.38,0.18,,2024-10-15,Social Media,New Customer,13
OPP001811,,ACC000747,Opportunity 1811,Closed Lost,260.37,0.22,,2025-11-28,Referral,New Customer,9
OPP001812,,ACC000480,Opportunity 1812,Closed Lost,580.08,0.75,,2024-08-22,Email,Upgrade,11
OPP001813,,ACC000613,Opportunity 1813,Negotiation,492.98,0.26,,2025-07-15,Email,Renewal,9
OPP001814,988,ACC000651,Opportunity 1814,Closed Won,1490.68,1.0,2025-06-30,2025-05-31,Paid Search,Upgrade,15
OPP001815,,ACC000202,Opportunity 1815,Closed Lost,492.6,0.42,,2024-05-27,Paid Search,Upgrade,14
OPP001816,6101,ACC000787,Opportunity 1816,Closed Won,1709.17,1.0,2024-06-10,2024-03-29,Referral,Renewal,7
OPP001817,,ACC000225,Opportunity 1817,Closed Lost,183.42,0.61,,2025-07-31,Referral,Upgrade,14
OPP001818,8499,ACC000411,Opportunity 1818,Closed Won,1209.37,1.0,2025-11-29,2025-11-19,Referral,New Customer,7
OPP001819,9780,ACC000160,Opportunity 1819,Closed Won,929.84,1.0,2025-02-05,2025-01-12,Referral,Renewal,9
OPP001820,,ACC000870,Opportunity 1820,Qualification,1159.11,0.4,,2025-07-14,Email,Upgrade,13
OPP001821,,ACC000507,Opportunity 1821,Closed Lost,439.33,0.48,,2025-06-14,Referral,New Customer,2
OPP001822,,ACC000963,Opportunity 1822,Negotiation,1225.54,0.63,,2025-11-17,Social Media,Renewal,11
OPP001823,,ACC000943,Opportunity 1823,Qualification,1489.25,0.62,,2024-09-01,Email,Renewal,6
OPP001824,14622,ACC000400,Opportunity 1824,Closed Won,750.44,1.0,2024-04-24,2024-03-26,Referral,Renewal,12
OPP001825,,ACC000196,Opportunity 1825,Prospecting,324.43,0.56,,2025-12-09,Social Media,New Customer,2
OPP001826,1413,ACC000415,Opportunity 1826,Closed Won,1467.27,1.0,2024-12-15,2024-11-02,Referral,Upgrade,4
OPP001827,,ACC000927,Opportunity 1827,Negotiation,1352.97,0.66,,2024-03-30,Email,Renewal,3
OPP001828,14999,ACC000847,Opportunity 1828,Closed Won,817.62,1.0,2024-08-27,2024-06-23,Referral,Upgrade,9
OPP001829,,ACC000362,Opportunity 1829,Closed Lost,1297.8,0.43,,2024-03-14,Referral,New Customer,2
OPP001830,,ACC000328,Opportunity 1830,Closed Lost,829.65,0.49,,2024-04-17,Referral,New Customer,11
OPP001831,,ACC000534,Opportunity 1831,Qualification,162.6,0.37,,2025-08-24,Email,New Customer,1
OPP001832,,ACC000908,Opportunity 1832,Prospecting,640.79,0.73,,2024-12-13,Email,New Customer,5
OPP001833,,ACC000889,Opportunity 1833,Closed Lost,849.1,0.1,,2025-09-02,Paid Search,New Customer,3
OPP001834,1112,ACC000378,Opportunity 1834,Closed Won,1074.97,1.0,2024-07-09,2024-04-19,Social Media,Upgrade,9
OPP001835,3643,ACC000353,Opportunity 1835,Closed Won,496.46,1.0,2025-01-14,2024-11-21,Email,New Customer,8
OPP001836,,ACC000364,Opportunity 1836,Negotiation,194.3,0.15,,2025-05-24,Social Media,New Customer,12
OPP001837,7515,ACC000109,Opportunity 1837,Closed Won,1156.45,1.0,2024-06-28,2024-06-05,Referral,Renewal,1
OPP001838,1756,ACC000170,Opportunity 1838,Closed Won,1639.27,1.0,2025-03-01,2024-12-09,Referral,Upgrade,14
OPP001839,4311,ACC000400,Opportunity 1839,Closed Won,1887.47,1.0,2025-12-18,2025-10-07,Referral,New Customer,10
OPP001840,,ACC000680,Opportunity 1840,Closed Lost,763.92,0.59,,2025-03-09,Referral,Renewal,2
OPP001841,5856,ACC000068,Opportunity 1841,Closed Won,1977.18,1.0,2024-04-28,2024-02-07,Email,New Customer,11
OPP001842,,ACC000672,Opportunity 1842,Negotiation,1092.42,0.49,,2024-08-06,Email,Renewal,10
OPP001843,,ACC000415,Opportunity 1843,Prospecting,700.87,0.34,,2025-04-03,Email,Renewal,4
OPP001844,,ACC000078,Opportunity 1844,Negotiation,1103.91,0.43,,2025-03-16,Referral,Upgrade,7
OPP001845,6843,ACC000782,Opportunity 1845,Closed Won,1524.54,1.0,2025-11-29,2025-09-03,Paid Search,Renewal,6
OPP001846,,ACC000289,Opportunity 1846,Prospecting,409.32,0.26,,2024-09-01,Email,New Customer,11
OPP001847,11913,ACC000653,Opportunity 1847,Closed Won,1843.07,1.0,2024-09-21,2024-08-17,Email,New Customer,3
OPP001848,1280,ACC000992,Opportunity 1848,Closed Won,1594.49,1.0,2025-10-06,2025-09-18,Paid Search,Upgrade,2
OPP001849,,ACC000581,Opportunity 1849,Qualification,1078.99,0.78,,2025-02-04,Email,Upgrade,5
OPP001850,,ACC000982,Opportunity 1850,Prospecting,805.9,0.26,,2024-12-18,Referral,New Customer,7
OPP001851,,ACC000903,Opportunity 1851,Closed Lost,777.27,0.37,,2024-09-18,Referral,Renewal,6
OPP001852,6041,ACC000178,Opportunity 1852,Closed Won,1438.81,1.0,2024-01-19,2024-01-01,Social Media,Upgrade,10
OPP001853,11708,ACC000227,Opportunity 1853,Closed Won,760.95,1.0,2025-07-29,2025-05-25,Social Media,New Customer,2
OPP001854,8262,ACC000743,Opportunity 1854,Closed Won,558.37,1.0,2025-04-16,2025-02-20,Email,New Customer,5
OPP001855,2122,ACC000692,Opportunity 1855,Closed Won,1598.98,1.0,2025-07-22,2025-06-16,Referral,Renewal,13
OPP001856,,ACC000348,Opportunity 1856,Qualification,1161.14,0.11,,2024-05-26,Email,New Customer,14
OPP001857,6723,ACC000275,Opportunity 1857,Closed Won,1338.16,1.0,2024-09-13,2024-08-09,Social Media,New Customer,2
OPP001858,,ACC000667,Opportunity 1858,Prospecting,463.32,0.38,,2024-03-19,Paid Search,Renewal,4
OPP001859,,ACC000286,Opportunity 1859,Qualification,961.85,0.3,,2024-02-24,Email,Renewal,15
OPP001860,,ACC000308,Opportunity 1860,Closed Lost,968.4,0.5,,2025-06-30,Referral,New Customer,3
OPP001861,,ACC000178,Opportunity 1861,Closed Lost,987.96,0.19,,2024-08-16,Paid Search,Upgrade,11
OPP001862,,ACC000450,Opportunity 1862,Prospecting,783.65,0.4,,2025-02-11,Referral,Renewal,4
OPP001863,5423,ACC000431,Opportunity 1863,Closed Won,1836.65,1.0,2024-05-10,2024-02-25,Paid Search,New Customer,13
OPP001864,,ACC000186,Opportunity 1864,Closed Lost,728.42,0.46,,2024-04-17,Referral,New Customer,7
OPP001865,,ACC000949,Opportunity 1865,Closed Lost,1223.81,0.32,,2025-12-07,Referral,New Customer,10
OPP001866,,ACC000436,Opportunity 1866,Closed Lost,452.85,0.49,,2024-06-16,Social Media,Renewal,15
OPP001867,11160,ACC000247,Opportunity 1867,Closed Won,605.94,1.0,2026-01-20,2025-11-01,Email,Renewal,4
OPP001868,,ACC000025,Opportunity 1868,Prospecting,109.0,0.12,,2025-03-16,Social Media,Upgrade,5
OPP001869,,ACC000403,Opportunity 1869,Negotiation,263.66,0.33,,2024-09-20,Referral,Renewal,8
OPP001870,3062,ACC000440,Opportunity 1870,Closed Won,558.2,1.0,2025-02-09,2025-01-16,Paid Search,New Customer,7
OPP001871,11775,ACC000260,Opportunity 1871,Closed Won,1069.33,1.0,2024-12-23,2024-10-26,Social Media,Upgrade,14
OPP001872,,ACC000816,Opportunity 1872,Closed Lost,930.94,0.45,,2024-05-18,Referral,Renewal,10
OPP001873,,ACC000961,Opportunity 1873,Qualification,463.66,0.42,,2025-07-11,Email,Renewal,14
OPP001874,7160,ACC000750,Opportunity 1874,Closed Won,249.73,1.0,2025-05-23,2025-04-20,Referral,Renewal,10
OPP001875,,ACC000791,Opportunity 1875,Negotiation,190.45,0.3,,2025-01-19,Referral,Upgrade,15
OPP001876,,ACC000135,Opportunity 1876,Closed Lost,191.12,0.21,,2025-05-20,Email,New Customer,10
OPP001877,,ACC000098,Opportunity 1877,Negotiation,876.5,0.5,,2024-04-04,Email,Renewal,6
OPP001878,,ACC000136,Opportunity 1878,Prospecting,591.08,0.4,,2024-11-05,Paid Search,Upgrade,1
OPP001879,6053,ACC000866,Opportunity 1879,Closed Won,1448.97,1.0,2024-06-10,2024-05-11,Email,Renewal,15
OPP001880,,ACC000380,Opportunity 1880,Negotiation,662.01,0.29,,2024-11-02,Email,Upgrade,10
OPP001881,,ACC000209,Opportunity 1881,Prospecting,456.76,0.71,,2025-06-04,Email,New Customer,7
OPP001882,,ACC000801,Opportunity 1882,Closed Lost,740.57,0.19,,2024-01-13,Email,New Customer,10
OPP001883,,ACC000676,Opportunity 1883,Closed Lost,559.47,0.22,,2024-06-18,Referral,Renewal,12
OPP001884,180,ACC000092,Opportunity 1884,Closed Won,1557.59,1.0,2024-12-13,2024-10-13,Social Media,Renewal,6
OPP001885,,ACC000102,Opportunity 1885,Negotiation,841.3,0.11,,2024-08-11,Paid Search,Renewal,5
OPP001886,,ACC000267,Opportunity 1886,Negotiation,1486.68,0.71,,2025-04-06,Referral,Renewal,2
OPP001887,,ACC000632,Opportunity 1887,Negotiation,480.62,0.44,,2025-12-03,Paid Search,Renewal,8
OPP001888,14453,ACC000372,Opportunity 1888,Closed Won,496.54,1.0,2025-01-21,2024-11-30,Social Media,Renewal,9
OPP001889,,ACC000851,Opportunity 1889,Qualification,1205.86,0.58,,2025-03-16,Referral,New Customer,10
OPP001890,11401,ACC000828,Opportunity 1890,Closed Won,644.34,1.0,2025-08-03,2025-07-24,Paid Search,New Customer,11
OPP001891,11130,ACC000309,Opportunity 1891,Closed Won,1866.52,1.0,2024-04-03,2024-01-23,Referral,Upgrade,6
OPP001892,14933,ACC000100,Opportunity 1892,Closed Won,1284.18,1.0,2025-05-22,2025-05-02,Email,Upgrade,7
OPP001893,,ACC000198,Opportunity 1893,Closed Lost,674.02,0.32,,2025-01-05,Referral,Renewal,3
OPP001894,,ACC000508,Opportunity 1894,Closed Lost,760.03,0.29,,2024-11-12,Social Media,Upgrade,14
OPP001895,5154,ACC000936,Opportunity 1895,Closed Won,702.98,1.0,2024-05-12,2024-02-24,Referral,New Customer,12
OPP001896,,ACC000728,Opportunity 1896,Negotiation,748.23,0.46,,2024-03-31,Social Media,Renewal,1
OPP001897,13770,ACC000197,Opportunity 1897,Closed Won,1600.44,1.0,2026-01-12,2025-12-02,Social Media,New Customer,6
OPP001898,,ACC000441,Opportunity 1898,Prospecting,365.94,0.19,,2025-08-17,Referral,Upgrade,11
OPP001899,13659,ACC000738,Opportunity 1899,Closed Won,1731.68,1.0,2025-09-04,2025-07-17,Social Media,Upgrade,13
OPP001900,11643,ACC000233,Opportunity 1900,Closed Won,434.86,1.0,2025-09-19,2025-09-07,Social Media,New Customer,13
OPP001901,,ACC000753,Opportunity 1901,Prospecting,601.93,0.79,,2025-05-06,Paid Search,New Customer,10
OPP001902,,ACC000628,Opportunity 1902,Negotiation,671.33,0.51,,2024-09-28,Social Media,Upgrade,14
OPP001903,13353,ACC000592,Opportunity 1903,Closed Won,1462.82,1.0,2024-12-06,2024-11-21,Email,New Customer,5
OPP001904,858,ACC000188,Opportunity 1904,Closed Won,1024.73,1.0,2024-06-02,2024-05-08,Email,Renewal,6
OPP001905,12482,ACC000497,Opportunity 1905,Closed Won,1783.51,1.0,2025-11-14,2025-09-27,Social Media,Upgrade,11
OPP001906,7812,ACC000479,Opportunity 1906,Closed Won,1596.22,1.0,2025-11-25,2025-08-30,Paid Search,Upgrade,6
OPP001907,,ACC000654,Opportunity 1907,Closed Lost,134.45,0.31,,2024-08-07,Referral,Renewal,1
OPP001908,11427,ACC000970,Opportunity 1908,Closed Won,1093.94,1.0,2025-03-20,2024-12-23,Paid Search,New Customer,14
